symbol,market,scan_ts,total_score,early_score,confidence,price,change_pct,feat1,feat2,feat3,feat4,outcome_pct,outcome_label,labeled_ts
ZECUSDT,crypto,1768262400,49.45,22.83,0.618,404.03,-0.649,0.0,1.083,0.871,0.0,-6.841,-1,1779002487
ZECUSDT,crypto,1768348800,66.5,23.21,0.831,446.74,10.571,0.0,1.159,0.871,0.0,-17.417,-1,1779002487
ZECUSDT,crypto,1768435200,37.23,24.4,0.465,413.86,-7.36,0.0,1.009,0.968,0.0,-15.525,-1,1779002487
ZECUSDT,crypto,1768521600,46.37,22.69,0.58,410.73,-0.756,0.0,0.538,1.0,0.0,-13.41,-1,1779002487
ZECUSDT,crypto,1768608000,40.88,21.83,0.511,399.87,-2.644,0.0,0.367,1.0,0.0,-8.683,-1,1779002487
ZECUSDT,crypto,1768694400,35.59,22.42,0.445,376.39,-5.872,0.0,0.483,1.0,0.0,-2.341,0,1779002487
ZECUSDT,crypto,1768780800,46.49,23.98,0.581,368.93,-1.982,0.0,0.795,1.0,0.0,-2.553,0,1779002487
ZECUSDT,crypto,1768867200,41.07,24.52,0.513,349.61,-5.237,0.0,0.904,1.0,0.0,-5.826,-1,1779002487
ZECUSDT,crypto,1768953600,53.14,23.27,0.664,355.65,1.728,0.0,0.783,0.968,0.0,3.326,1,1779002487
ZECUSDT,crypto,1769040000,52.52,22.02,0.656,365.15,2.671,0.0,0.532,0.968,0.0,9.377,1,1779002487
ZECUSDT,crypto,1769126400,44.07,17.86,0.551,367.58,0.665,0.0,0.475,0.774,0.0,0.906,0,1779002487
ZECUSDT,crypto,1769212800,33.92,13.71,0.424,359.51,-2.195,0.0,0.42,0.581,0.0,-1.725,0,1779002487
ZECUSDT,crypto,1769299200,21.19,10.72,0.265,329.24,-8.42,0.0,0.595,0.387,0.0,3.374,1,1779002487
ZECUSDT,crypto,1769385600,48.72,7.54,0.609,367.48,11.615,0.0,0.735,0.194,0.0,-17.598,-1,1779002487
ZECUSDT,crypto,1769472000,46.48,4.81,0.581,399.39,8.683,0.0,0.834,0.032,0.0,-23.421,-1,1779002487
ZECUSDT,crypto,1769558400,15.33,3.87,0.192,370.91,-7.131,0.0,0.645,0.032,0.0,-20.32,-1,1779002487
ZECUSDT,crypto,1769644800,21.59,4.61,0.27,353.31,-4.745,0.0,0.793,0.032,0.0,-23.396,-1,1779002487
ZECUSDT,crypto,1769731200,27.0,7.21,0.338,340.35,-3.668,0.0,0.926,0.129,0.0,-26.035,-1,1779002487
ZECUSDT,crypto,1769817600,28.75,13.53,0.359,302.81,-11.03,0.0,1.545,0.29,0.0,-32.301,-1,1779002487
ZECUSDT,crypto,1769904000,42.26,12.42,0.528,305.85,1.004,0.0,1.065,0.355,0.0,-21.38,-1,1779002487
ZECUSDT,crypto,1769990400,35.67,14.47,0.446,295.54,-3.371,0.0,1.088,0.452,0.0,-18.678,-1,1779002487
ZECUSDT,crypto,1770076800,32.3,17.89,0.404,270.65,-8.422,0.0,1.384,0.548,0.0,-11.469,-1,1779002487
ZECUSDT,crypto,1770163200,38.16,23.85,0.477,251.74,-6.987,0.0,1.157,0.903,0.0,-4.584,-1,1779002487
ZECUSDT,crypto,1770249600,47.5,30.0,0.594,205.0,-18.567,0.0,2.912,1.0,0.0,13.995,1,1779002487
ZECUSDT,crypto,1770336000,77.5,30.0,0.969,240.46,17.298,0.0,2.255,1.0,0.0,-0.046,0,1779002487
ZECUSDT,crypto,1770422400,53.83,25.72,0.673,240.34,-0.05,0.0,1.143,1.0,0.0,-3.071,-1,1779002487
ZECUSDT,crypto,1770508800,49.43,23.77,0.618,239.61,-0.304,0.0,0.753,1.0,0.0,11.473,1,1779002487
ZECUSDT,crypto,1770595200,51.08,24.04,0.638,240.2,0.246,0.0,0.809,1.0,0.0,34.65,1,1779002487
ZECUSDT,crypto,1770681600,44.16,23.54,0.552,233.69,-2.71,0.0,0.709,1.0,0.0,27.387,1,1779002487
ZECUSDT,crypto,1770768000,60.6,26.2,0.758,240.35,2.85,0.0,1.24,1.0,0.0,22.322,1,1779002487
ZECUSDT,crypto,1770854400,43.51,23.58,0.544,232.96,-3.075,0.0,0.716,1.0,0.0,27.168,1,1779002487
ZECUSDT,crypto,1770940800,66.55,23.88,0.832,267.1,14.655,0.0,1.034,0.935,0.0,-0.988,0,1779002487
ZECUSDT,crypto,1771027200,69.93,25.25,0.874,323.43,21.089,0.0,1.436,0.903,0.0,-18.999,-1,1779002487
ZECUSDT,crypto,1771113600,35.34,22.31,0.442,297.69,-7.958,0.0,1.107,0.839,0.0,-13.061,-1,1779002487
ZECUSDT,crypto,1771200000,43.84,19.01,0.548,294.0,-1.24,0.0,0.962,0.71,0.0,-11.684,-1,1779002487
ZECUSDT,crypto,1771286400,43.5,15.87,0.544,296.25,0.765,0.0,0.722,0.613,0.0,-17.489,-1,1779002487
ZECUSDT,crypto,1771372800,26.98,15.55,0.337,264.46,-10.731,0.0,0.786,0.581,0.0,-10.202,-1,1779002487
ZECUSDT,crypto,1771459200,35.0,11.38,0.437,261.98,-0.938,0.0,0.599,0.419,0.0,-7.336,-1,1779002487
ZECUSDT,crypto,1771545600,33.3,10.48,0.416,258.81,-1.21,0.0,0.548,0.387,0.0,-5.734,-1,1779002487
ZECUSDT,crypto,1771632000,33.4,8.68,0.418,259.65,0.325,0.0,0.316,0.355,0.0,-8.061,-1,1779002487
ZECUSDT,crypto,1771718400,22.47,9.07,0.281,244.44,-5.858,0.0,0.523,0.323,0.0,-10.379,-1,1779002487
ZECUSDT,crypto,1771804800,33.16,12.05,0.414,237.48,-2.847,0.0,0.861,0.387,0.0,-7.302,-1,1779002487
ZECUSDT,crypto,1771891200,41.8,11.62,0.523,242.76,2.223,0.0,0.647,0.419,0.0,-12.144,-1,1779002487
ZECUSDT,crypto,1771977600,38.4,10.03,0.48,243.97,0.498,0.0,0.975,0.258,0.0,-8.333,-1,1779002487
ZECUSDT,crypto,1772064000,31.03,9.0,0.388,238.72,-2.152,0.0,0.767,0.258,0.0,-7.473,-1,1779002487
ZECUSDT,crypto,1772150400,21.49,9.58,0.269,219.07,-8.231,0.0,0.883,0.258,0.0,11.06,1,1779002487
ZECUSDT,crypto,1772236800,41.92,12.77,0.524,220.14,0.488,0.0,1.135,0.355,0.0,2.835,0,1779002487
ZECUSDT,crypto,1772323200,34.84,13.8,0.435,213.28,-3.116,0.0,0.954,0.452,0.0,-1.552,0,1779002487
ZECUSDT,crypto,1772409600,51.0,14.23,0.638,223.64,4.857,0.0,0.911,0.484,0.0,-11.854,-1,1779002487
ZECUSDT,crypto,1772496000,39.47,14.88,0.493,220.88,-1.234,0.0,0.911,0.516,0.0,-10.463,-1,1779002487
ZECUSDT,crypto,1772582400,59.5,15.52,0.744,243.3,10.15,0.0,1.297,0.452,0.0,-11.928,-1,1779002487
ZECUSDT,crypto,1772668800,25.97,13.85,0.325,226.38,-6.954,0.0,0.705,0.516,0.0,-1.732,0,1779002487
ZECUSDT,crypto,1772755200,21.27,8.89,0.266,209.97,-7.249,0.0,0.875,0.226,0.0,1.272,0,1779002487
ZECUSDT,crypto,1772841600,22.06,7.51,0.276,197.13,-6.115,0.0,0.857,0.161,0.0,5.641,1,1779002487
ZECUSDT,crypto,1772928000,34.89,6.84,0.436,197.77,0.325,0.0,0.98,0.097,0.0,5.228,1,1779002487
ZECUSDT,crypto,1773014400,51.79,7.47,0.647,214.28,8.348,0.0,1.364,0.032,0.0,-0.551,0,1779002487
ZECUSDT,crypto,1773100800,46.12,8.32,0.577,222.46,3.817,0.0,1.534,0.032,0.0,3.187,1,1779002487
ZECUSDT,crypto,1773187200,26.29,6.2,0.329,212.64,-4.414,-0.000173,1.111,0.032,0.0,30.168,1,1779002487
ZECUSDT,crypto,1773273600,29.84,5.72,0.373,208.25,-2.065,-0.000134,1.015,0.032,0.0,30.828,1,1779002487
ZECUSDT,crypto,1773360000,36.34,7.56,0.454,208.11,-0.067,0.0001,1.383,0.032,0.0,19.408,1,1779002487
ZECUSDT,crypto,1773446400,34.09,3.67,0.426,213.1,2.398,-2.2e-05,0.605,0.032,0.0,10.047,1,1779002487
ZECUSDT,crypto,1773532800,52.97,8.31,0.662,229.55,7.719,0.0001,1.532,0.032,0.0,2.126,0,1779002487
ZECUSDT,crypto,1773619200,61.15,13.87,0.764,276.79,20.579,4.4e-05,2.143,0.194,0.0,-20.615,-1,1779002487
ZECUSDT,crypto,1773705600,42.11,14.52,0.526,272.45,-1.568,9.6e-05,1.742,0.29,0.0,-20.272,-1,1779002487
ZECUSDT,crypto,1773792000,29.81,14.48,0.373,248.5,-8.791,4.1e-05,1.606,0.323,0.0,-8.109,-1,1779002487
ZECUSDT,crypto,1773878400,28.9,12.58,0.361,234.51,-5.63,8e-05,1.096,0.355,0.0,3.164,1,1779002487
ZECUSDT,crypto,1773964800,40.44,12.79,0.506,234.43,-0.034,-3.4e-05,1.01,0.387,0.0,-1.147,0,1779002487
ZECUSDT,crypto,1774051200,21.82,9.13,0.273,219.73,-6.271,-1.2e-05,0.536,0.323,0.0,1.015,0,1779002487
ZECUSDT,crypto,1774137600,35.27,10.86,0.441,217.22,-1.142,-8.9e-05,0.752,0.355,0.0,-0.824,0,1779002487
ZECUSDT,crypto,1774224000,51.99,12.89,0.65,228.35,5.124,-0.00011,1.159,0.355,0.0,-6.538,-1,1779002487
ZECUSDT,crypto,1774310400,50.22,11.53,0.628,241.93,5.947,2.7e-05,0.886,0.355,0.0,-11.169,-1,1779002487
ZECUSDT,crypto,1774396800,30.05,11.94,0.376,231.74,-4.212,3.3e-05,0.84,0.387,0.0,-2.637,0,1779002487
ZECUSDT,crypto,1774483200,26.78,8.97,0.335,221.96,-4.22,-0.000118,0.632,0.29,0.0,11.872,1,1779002487
ZECUSDT,crypto,1774569600,29.42,9.08,0.368,215.43,-2.942,-8.9e-05,0.655,0.29,0.0,16.641,1,1779002487
ZECUSDT,crypto,1774656000,31.72,8.16,0.396,213.42,-0.933,1.5e-05,0.599,0.258,0.0,12.754,1,1779002487
ZECUSDT,crypto,1774742400,34.74,8.16,0.434,214.91,0.698,6.1e-05,0.599,0.258,0.0,9.004,1,1779002487
ZECUSDT,crypto,1774828800,46.72,9.95,0.584,225.63,4.988,0.0001,0.958,0.258,0.0,11.284,1,1779002487
ZECUSDT,crypto,1774915200,61.2,14.56,0.765,248.31,10.052,4.9e-05,1.879,0.258,0.0,-1.373,0,1779002487
ZECUSDT,crypto,1775001600,39.55,9.52,0.494,251.28,1.196,-2.7e-05,1.001,0.226,0.0,0.02,0,1779002487
ZECUSDT,crypto,1775088000,26.86,8.11,0.336,240.64,-4.234,3.1e-05,0.976,0.161,0.0,33.054,1,1779002487
ZECUSDT,crypto,1775174400,25.46,5.61,0.318,234.26,-2.651,-5.2e-05,0.478,0.161,0.0,37.958,1,1779002487
ZECUSDT,crypto,1775260800,47.4,7.33,0.592,251.09,7.184,5.1e-05,0.691,0.194,0.0,45.972,1,1779002487
ZECUSDT,crypto,1775347200,27.5,5.56,0.344,244.9,-2.465,-0.00015,0.725,0.097,0.0,53.189,1,1779002487
ZECUSDT,crypto,1775433600,38.28,5.64,0.479,251.33,2.626,2e-05,0.999,0.032,0.0,47.376,1,1779002487
ZECUSDT,crypto,1775520000,77.64,29.35,0.971,320.18,27.394,-0.000157,2.32,0.968,0.0,13.099,1,1779002487
ZECUSDT,crypto,1775606400,67.37,30.0,0.842,323.18,0.937,-0.0006,2.204,1.0,0.0,13.862,1,1779002487
ZECUSDT,crypto,1775692800,77.21,30.0,0.965,366.52,13.41,5.8e-05,2.152,1.0,0.0,-3.43,-1,1779002487
ZECUSDT,crypto,1775779200,63.79,27.14,0.797,375.16,2.357,-0.000458,1.428,1.0,0.0,-7.853,-1,1779002487
ZECUSDT,crypto,1775865600,48.02,23.88,0.6,370.4,-1.269,-6e-05,0.775,1.0,0.0,-8.226,-1,1779002487
ZECUSDT,crypto,1775952000,47.08,24.78,0.589,362.12,-2.235,0.0001,0.956,1.0,0.0,-9.24,-1,1779002487
ZECUSDT,crypto,1776038400,58.79,26.78,0.735,367.98,1.618,0.0001,1.355,1.0,0.0,-12.256,-1,1779002487
ZECUSDT,crypto,1776124800,43.76,24.41,0.547,353.95,-3.813,-1.1e-05,0.883,1.0,0.0,-14.85,-1,1779002487
ZECUSDT,crypto,1776211200,42.57,21.97,0.532,345.7,-2.331,0.0001,0.652,0.935,0.0,-9.745,-1,1779002487
ZECUSDT,crypto,1776297600,42.69,20.65,0.534,339.93,-1.669,7e-05,0.646,0.871,0.0,-6.86,-1,1779002487
ZECUSDT,crypto,1776384000,39.52,20.08,0.494,328.66,-3.315,7.7e-05,0.791,0.806,0.0,-3.776,-1,1779002487
ZECUSDT,crypto,1776470400,38.51,17.34,0.481,322.88,-1.759,6.3e-05,0.5,0.742,0.0,6.039,1,1779002487
ZECUSDT,crypto,1776556800,31.12,17.86,0.389,301.39,-6.656,-8e-05,0.734,0.71,-0.019572,19.111,1,1779002487
ZECUSDT,crypto,1776643200,47.98,15.74,0.6,312.01,3.524,2.6e-05,0.566,0.645,0.032859,14.942,1,1779002487
ZECUSDT,crypto,1776729600,45.92,16.21,0.574,316.61,1.474,-6e-05,0.791,0.613,0.02203,12.1,1,1779002487
ZECUSDT,crypto,1776816000,41.43,15.02,0.518,316.25,-0.114,-0.000148,0.681,0.581,-0.004252,12.269,1,1779002487
ZECUSDT,crypto,1776902400,57.78,15.36,0.722,342.38,8.262,2.2e-05,1.007,0.516,0.034038,-1.858,0,1779002487
ZECUSDT,crypto,1776988800,51.3,14.64,0.641,358.99,4.851,0.0001,0.992,0.484,0.05948,-8.805,-1,1779002487
ZECUSDT,crypto,1777075200,34.17,9.7,0.427,358.63,-0.1,-4.1e-05,0.392,0.387,-0.017461,-2.281,0,1779002487
ZECUSDT,crypto,1777161600,25.63,3.23,0.32,354.92,-1.034,-5e-06,0.388,0.065,-0.025852,8.408,1,1779002487
ZECUSDT,crypto,1777248000,30.19,4.56,0.377,355.05,0.037,4.3e-05,0.654,0.065,0.013465,9.168,1,1779002487
ZECUSDT,crypto,1777334400,18.42,4.07,0.23,336.02,-5.36,4.1e-05,0.555,0.065,-0.019367,22.853,1,1779002487
ZECUSDT,crypto,1777420800,24.44,4.38,0.306,327.38,-2.571,7.8e-05,0.618,0.065,-0.017239,29.046,1,1779002487
ZECUSDT,crypto,1777507200,46.34,5.69,0.579,350.45,7.047,7.1e-05,0.881,0.065,-0.050981,47.445,1,1779002487
ZECUSDT,crypto,1777593600,53.88,9.42,0.674,384.76,9.79,-2.5e-05,1.368,0.129,0.054068,43.983,1,1779002487
ZECUSDT,crypto,1777680000,38.24,10.0,0.478,387.6,0.738,-1.2e-05,0.839,0.29,0.101434,48.189,1,1779002487
ZECUSDT,crypto,1777766400,58.44,15.3,0.731,412.81,6.504,-1.5e-05,1.512,0.387,0.025508,48.463,1,1779002487
ZECUSDT,crypto,1777852800,52.66,17.18,0.658,422.47,2.34,0.0001,1.759,0.419,0.136223,40.673,1,1779002487
ZECUSDT,crypto,1777939200,70.11,21.61,0.876,516.72,22.309,-0.000199,2.186,0.581,-0.016438,14.668,1,1779002487
ZECUSDT,crypto,1778025600,71.14,24.19,0.889,553.99,7.213,-5e-06,2.967,0.71,-0.046811,0.462,0,1779002487
ZECUSDT,crypto,1778112000,61.43,24.6,0.768,574.38,3.681,4.3e-05,1.436,0.871,-0.089592,-0.615,0,1779002487
ZECUSDT,crypto,1778198400,69.27,26.77,0.866,612.87,6.701,3.5e-05,1.354,1.0,-0.030558,-14.45,-1,1779002487
ZECUSDT,crypto,1778284800,49.08,26.39,0.614,594.3,-3.03,2.8e-05,1.278,1.0,0.053206,-5.726,-1,1779002487
ZECUSDT,crypto,1778371200,52.03,25.17,0.65,592.51,-0.301,4.1e-05,1.033,1.0,-0.006857,-13.063,-1,1779002487
ZECUSDT,crypto,1778457600,36.7,22.77,0.459,556.55,-6.069,0.0001,0.813,0.935,-0.03173,-8.174,-1,1779002487
ZECUSDT,crypto,1778544000,52.55,21.73,0.657,570.85,2.569,9.7e-05,0.733,0.903,-0.074261,-9.763,-1,1779002487
HYPEUSDT,crypto,1762214400,46.58,19.97,0.582,39.012,-2.924,0.0,1.993,0.5,0.0,7.18,1,1779002488
HYPEUSDT,crypto,1762300800,50.68,11.41,0.634,41.357,6.011,0.0,0.949,0.333,0.0,0.208,0,1779002488
HYPEUSDT,crypto,1762387200,21.89,9.11,0.274,38.498,-6.913,0.0,0.822,0.25,0.0,0.478,0,1779002488
HYPEUSDT,crypto,1762473600,51.45,8.98,0.643,42.243,9.728,0.0,0.995,0.2,0.0,-9.202,-1,1779002488
HYPEUSDT,crypto,1762560000,21.6,6.18,0.27,40.145,-4.967,0.0,0.57,0.167,0.0,-4.03,-1,1779002488
HYPEUSDT,crypto,1762646400,38.27,5.16,0.478,41.813,4.155,0.0,0.46,0.143,0.0,-10.334,-1,1779002488
HYPEUSDT,crypto,1762732800,28.61,5.19,0.358,41.443,-0.885,0.0,0.538,0.125,0.0,-6.94,-1,1779002488
HYPEUSDT,crypto,1762819200,17.1,5.07,0.214,38.682,-6.662,0.0,0.57,0.111,0.0,0.044,0,1779002488
HYPEUSDT,crypto,1762905600,33.23,8.21,0.415,38.356,-0.843,0.0,0.842,0.2,0.0,2.552,0,1779002488
HYPEUSDT,crypto,1762992000,37.79,9.93,0.472,38.527,0.446,0.0,0.894,0.273,0.0,0.327,0,1779002488
HYPEUSDT,crypto,1763078400,37.15,14.18,0.464,37.492,-2.686,0.0,1.169,0.417,0.0,3.601,1,1779002488
HYPEUSDT,crypto,1763164800,39.87,9.66,0.498,38.567,2.867,0.0,0.394,0.385,0.0,-2.66,0,1779002488
HYPEUSDT,crypto,1763251200,33.13,6.4,0.414,38.699,0.342,0.0,0.709,0.143,0.0,-12.53,-1,1779002488
HYPEUSDT,crypto,1763337600,35.29,5.42,0.441,39.335,1.643,0.0,0.817,0.067,0.0,-23.791,-1,1779002488
HYPEUSDT,crypto,1763424000,33.45,7.84,0.418,38.653,-1.734,0.0,1.317,0.062,0.0,-17.567,-1,1779002488
HYPEUSDT,crypto,1763510400,32.5,5.1,0.406,38.842,0.489,0.0,0.784,0.059,0.0,-13.166,-1,1779002488
HYPEUSDT,crypto,1763596800,25.27,5.29,0.316,37.541,-3.349,0.0,0.836,0.056,0.0,-10.186,-1,1779002488
HYPEUSDT,crypto,1763683200,30.66,13.16,0.383,33.85,-9.832,0.0,2.7,0.158,0.0,7.007,1,1779002488
HYPEUSDT,crypto,1763769600,26.69,12.59,0.334,29.977,-11.442,0.0,1.319,0.3,0.0,15.832,1,1779002488
HYPEUSDT,crypto,1763856000,60.33,19.29,0.754,31.863,6.291,0.0,1.191,0.667,0.0,9.607,1,1779002488
HYPEUSDT,crypto,1763942400,61.79,20.61,0.772,33.728,5.853,0.0,1.394,0.682,0.0,1.782,0,1779002488
HYPEUSDT,crypto,1764028800,50.05,21.2,0.626,33.717,-0.033,0.0,1.283,0.739,0.0,-5.288,-1,1779002488
HYPEUSDT,crypto,1764115200,61.58,19.61,0.77,36.222,7.429,0.0,0.922,0.75,0.0,-14.389,-1,1779002488
HYPEUSDT,crypto,1764201600,32.17,14.97,0.402,34.723,-4.138,0.0,0.594,0.6,0.0,-2.52,0,1779002488
HYPEUSDT,crypto,1764288000,44.33,16.11,0.554,34.924,0.579,0.0,0.914,0.577,0.0,-0.785,0,1779002488
HYPEUSDT,crypto,1764374400,37.94,14.24,0.474,34.329,-1.704,0.0,0.922,0.481,0.0,-2.36,0,1779002488
HYPEUSDT,crypto,1764460800,24.93,12.84,0.312,31.934,-6.977,0.0,0.71,0.464,0.0,-3.034,-1,1779002488
HYPEUSDT,crypto,1764547200,42.35,18.68,0.529,31.01,-2.893,0.0,1.392,0.586,0.0,-0.206,0,1779002488
HYPEUSDT,crypto,1764633600,60.89,17.36,0.761,33.848,9.152,0.0,1.206,0.567,0.0,-12.199,-1,1779002488
HYPEUSDT,crypto,1764720000,45.43,14.26,0.568,34.65,2.369,0.0,0.787,0.516,0.0,-14.909,-1,1779002488
HYPEUSDT,crypto,1764806400,33.29,13.82,0.416,33.519,-3.264,0.0,0.7,0.516,0.0,-16.776,-1,1779002488
HYPEUSDT,crypto,1764892800,28.6,16.35,0.357,30.965,-7.62,0.0,0.948,0.581,0.0,-6.937,-1,1779002488
HYPEUSDT,crypto,1764979200,37.26,12.93,0.466,30.946,-0.061,0.0,0.392,0.548,0.0,-5.875,-1,1779002488
HYPEUSDT,crypto,1765065600,34.46,14.14,0.431,29.719,-3.965,0.0,1.15,0.419,0.0,-3.806,-1,1779002488
HYPEUSDT,crypto,1765152000,38.01,12.1,0.475,29.484,-0.791,0.0,1.0,0.355,0.0,0.312,0,1779002488
HYPEUSDT,crypto,1765238400,32.24,13.48,0.403,27.896,-5.386,0.0,1.406,0.323,0.0,3.262,1,1779002488
HYPEUSDT,crypto,1765324800,45.59,10.82,0.57,28.817,3.302,0.0,1.132,0.258,0.0,-4.282,-1,1779002488
HYPEUSDT,crypto,1765411200,42.45,12.45,0.531,29.128,1.079,0.0,1.07,0.355,0.0,-8.027,-1,1779002488
HYPEUSDT,crypto,1765497600,39.96,15.42,0.499,28.588,-1.854,0.0,1.149,0.484,0.0,-14.394,-1,1779002488
HYPEUSDT,crypto,1765584000,48.55,16.02,0.607,29.576,3.456,0.0,0.623,0.645,0.0,-24.067,-1,1779002488
HYPEUSDT,crypto,1765670400,40.01,19.1,0.5,28.806,-2.603,0.0,0.724,0.774,0.0,-13.692,-1,1779002488
HYPEUSDT,crypto,1765756800,43.29,24.0,0.541,27.583,-4.246,0.0,1.057,0.935,0.0,-13.019,-1,1779002488
HYPEUSDT,crypto,1765843200,45.23,22.95,0.565,26.79,-2.875,0.0,1.106,0.871,0.0,-7.335,-1,1779002488
HYPEUSDT,crypto,1765929600,45.22,28.86,0.565,24.473,-8.649,0.0,1.772,1.0,0.0,1.626,0,1779002488
HYPEUSDT,crypto,1766016000,43.54,28.02,0.544,22.458,-8.234,0.0,1.604,1.0,0.0,6.67,1,1779002488
HYPEUSDT,crypto,1766102400,69.25,25.87,0.866,24.862,10.704,0.0,1.175,1.0,0.0,1.183,0,1779002488
HYPEUSDT,crypto,1766188800,41.24,22.87,0.516,23.992,-3.499,0.0,0.574,1.0,0.0,1.634,0,1779002488
HYPEUSDT,crypto,1766275200,55.39,22.97,0.692,24.825,3.472,0.0,0.595,1.0,0.0,3.823,1,1779002488
HYPEUSDT,crypto,1766361600,49.55,23.02,0.619,24.871,0.185,0.0,0.732,0.968,0.0,4.383,1,1779002488
HYPEUSDT,crypto,1766448000,38.43,20.35,0.48,23.956,-3.679,0.0,0.587,0.871,0.0,5.786,1,1779002488
HYPEUSDT,crypto,1766534400,53.52,18.56,0.669,25.156,5.009,0.0,0.487,0.806,0.0,2.524,0,1779002488
HYPEUSDT,crypto,1766620800,35.37,16.92,0.442,24.384,-3.069,0.0,0.417,0.742,0.0,6.484,1,1779002488
HYPEUSDT,crypto,1766707200,52.71,16.18,0.659,25.774,5.7,0.0,0.526,0.677,0.0,-1.249,0,1779002488
HYPEUSDT,crypto,1766793600,38.7,12.53,0.484,25.961,0.726,0.0,0.442,0.516,0.0,-6.618,-1,1779002488
HYPEUSDT,crypto,1766880000,28.17,7.8,0.352,25.342,-2.384,0.0,0.528,0.258,0.0,-2.936,0,1779002488
HYPEUSDT,crypto,1766966400,37.29,7.24,0.466,25.791,1.772,0.0,0.802,0.161,0.0,-1.609,0,1779002488
HYPEUSDT,crypto,1767052800,32.27,4.85,0.403,25.965,0.675,0.0,0.713,0.065,0.0,3.455,1,1779002488
HYPEUSDT,crypto,1767139200,24.06,3.08,0.301,25.452,-1.976,0.0,0.486,0.032,0.0,4.118,1,1779002488
HYPEUSDT,crypto,1767225600,23.83,5.74,0.298,24.243,-4.75,0.0,1.018,0.032,0.0,16.471,1,1779002488
HYPEUSDT,crypto,1767312000,36.88,6.05,0.461,24.598,1.464,0.0,1.08,0.032,0.0,9.212,1,1779002488
HYPEUSDT,crypto,1767398400,37.67,4.75,0.471,25.376,3.163,0.0,0.82,0.032,0.0,1.166,0,1779002488
HYPEUSDT,crypto,1767484800,43.92,5.18,0.549,26.862,5.856,0.0,0.906,0.032,0.0,-6.667,-1,1779002488
HYPEUSDT,crypto,1767571200,35.49,8.17,0.444,26.5,-1.348,0.0,1.504,0.032,0.0,-9.294,-1,1779002488
HYPEUSDT,crypto,1767657600,53.6,10.29,0.67,28.236,6.551,0.0,1.542,0.129,0.0,-13.472,-1,1779002488
HYPEUSDT,crypto,1767744000,27.03,8.09,0.338,26.864,-4.859,0.0,1.231,0.097,0.0,-11.592,-1,1779002488
HYPEUSDT,crypto,1767830400,24.49,6.4,0.306,25.672,-4.437,0.0,0.893,0.097,0.0,0.3,0,1779002488
HYPEUSDT,crypto,1767916800,27.85,5.34,0.348,25.071,-2.341,0.0,0.939,0.032,0.0,3.566,1,1779002488
HYPEUSDT,crypto,1768003200,24.88,6.6,0.311,24.037,-4.124,0.0,0.805,0.129,0.0,2.85,0,1779002488
HYPEUSDT,crypto,1768089600,34.49,6.29,0.431,24.432,1.643,0.0,0.483,0.194,0.0,2.3,0,1779002488
HYPEUSDT,crypto,1768176000,37.73,12.99,0.472,23.75,-2.791,0.0,1.565,0.258,0.0,7.027,1,1779002488
HYPEUSDT,crypto,1768262400,55.22,11.44,0.69,25.749,8.417,0.0,1.256,0.258,0.0,-5.022,-1,1779002488
HYPEUSDT,crypto,1768348800,39.16,9.1,0.489,25.965,0.839,0.0,1.175,0.161,0.0,-8.669,-1,1779002488
HYPEUSDT,crypto,1768435200,29.68,10.96,0.371,24.722,-4.787,0.0,1.159,0.258,0.0,-15.128,-1,1779002488
HYPEUSDT,crypto,1768521600,36.37,9.06,0.455,24.994,1.1,0.0,0.522,0.323,0.0,-13.867,-1,1779002488
HYPEUSDT,crypto,1768608000,36.02,8.29,0.45,25.419,1.7,0.0,0.367,0.323,0.0,-15.654,-1,1779002488
HYPEUSDT,crypto,1768694400,30.87,12.49,0.386,24.456,-3.789,0.0,0.692,0.452,0.0,-7.45,-1,1779002488
HYPEUSDT,crypto,1768780800,39.55,16.72,0.494,23.714,-3.034,0.0,1.28,0.516,0.0,-2.151,0,1779002488
HYPEUSDT,crypto,1768867200,39.31,22.03,0.491,20.982,-11.521,0.0,1.955,0.613,0.0,5.772,1,1779002488
HYPEUSDT,crypto,1768953600,58.39,22.12,0.73,21.528,2.602,0.0,1.714,0.677,0.0,15.807,1,1779002488
HYPEUSDT,crypto,1769040000,46.45,20.12,0.581,21.44,-0.409,0.0,0.928,0.774,0.0,43.657,1,1779002488
HYPEUSDT,crypto,1769126400,61.6,22.04,0.77,22.634,5.569,0.0,1.183,0.806,0.0,52.107,1,1779002488
HYPEUSDT,crypto,1769212800,51.96,20.28,0.649,23.204,2.518,0.0,0.829,0.806,0.0,32.693,1,1779002488
HYPEUSDT,crypto,1769299200,39.67,21.33,0.496,22.193,-4.357,0.0,0.911,0.839,0.0,37.985,1,1779002488
HYPEUSDT,crypto,1769385600,65.41,21.05,0.818,24.931,12.337,0.0,1.372,0.71,0.0,24.391,1,1779002488
HYPEUSDT,crypto,1769472000,77.5,30.0,0.969,30.8,23.541,0.0,3.774,1.0,0.0,-0.737,0,1779002488
HYPEUSDT,crypto,1769558400,77.5,30.0,0.969,34.428,11.779,0.0,4.359,1.0,0.0,-3.329,-1,1779002488
HYPEUSDT,crypto,1769644800,47.5,30.0,0.594,30.79,-10.567,0.0,2.885,1.0,0.0,6.187,1,1779002488
HYPEUSDT,crypto,1769731200,61.42,30.0,0.768,30.623,-0.542,0.0,2.608,1.0,0.0,15.861,1,1779002488
